Date,Open,High,Low,Close,Volume,Adj Close
2014-12-29,23694.529297,23867.460938,23442.550781,23605.039062,1650160400,23605.039062
2014-12-22,23264.050781,23495.619141,23264.050781,23349.339844,1833059200,23349.339844
2014-12-15,22977.839844,23189.599609,22529.75,23116.630859,2199081700,23116.630859
2014-12-08,24113.140625,24189.589844,23169.669922,23249.199219,2814275800,23249.199219
2014-12-01,23678.00,24170.050781,23293.810547,24002.640625,3558232400,24002.640625
2014-11-24,23883.320312,24228.109375,23799.419922,23987.449219,2427881900,23987.449219
2014-11-17,24313.060547,24313.060547,23252.630859,23437.119141,1511889900,23437.119141
2014-11-10,24074.849609,24110.240234,23703.720703,24087.380859,2146896900,24087.380859
2014-11-03,24133.449219,24133.449219,23430.199219,23550.240234,1333849600,23550.240234
2014-10-27,23275.400391,24046.400391,23012.800781,23998.060547,1760050500,23998.060547
2014-10-20,23239.779297,23460.769531,22964.919922,23302.199219,1236363200,23302.199219
2014-10-13,22884.00,23409.960938,22868.019531,23023.210938,1553041700,23023.210938
2014-10-06,23053.789062,23581.349609,22988.640625,23088.539062,1411973600,23088.539062
2014-09-29,23399.509766,23399.509766,22565.599609,23064.560547,2332630300,23064.560547
2014-09-22,24072.179688,24082.619141,23555.619141,23678.410156,1484897100,23678.410156
2014-09-15,24410.380859,24471.800781,24103.529297,24306.160156,1587993700,24306.160156
2014-09-08,25293.089844,25293.089844,24487.939453,24595.320312,1424608500,24595.320312
2014-09-01,24703.740234,25362.980469,24576.230469,25240.150391,1954822300,25240.150391
2014-08-25,25049.960938,25243.160156,24630.800781,24742.060547,1459924900,24742.060547
2014-08-18,24943.599609,25201.210938,24765.029297,25112.230469,1325892900,25112.230469
2014-08-11,24533.339844,25010.310547,24491.019531,24954.939453,1246412600,24954.939453
2014-08-04,24590.109375,24690.599609,24190.929688,24331.410156,1235966500,24331.410156
2014-07-28,24249.269531,24912.220703,24248.359375,24532.429688,2038817700,24532.429688
2014-07-21,23484.529297,24247.199219,23372.630859,24216.009766,1655465500,24216.009766
2014-07-14,23310.160156,23583.349609,23240.609375,23454.789062,1015183800,23454.789062
2014-07-07,23581.400391,23592.380859,23126.679688,23233.449219,1159083100,23233.449219
2014-06-30,23273.189453,23626.140625,22960.080078,23546.359375,1400774300,23546.359375
2014-06-23,23165.259766,23393.810547,22802.099609,23221.519531,1404547900,23221.519531
2014-06-16,23299.039062,23340.419922,23122.75,23194.060547,1327209800,23194.060547
2014-06-09,23086.939453,23397.769531,23053.380859,23319.169922,1409503000,23319.169922
2014-06-03,23327.509766,23327.509766,22950.669922,22951.00,1477217000,22951.00
2014-05-26,23055.470703,23209.259766,22886.460938,23081.650391,1496437600,23081.650391
2014-05-19,22751.240234,23053.279297,22555.970703,22965.859375,1411191000,22965.859375
2014-05-12,21921.589844,22792.630859,21796.900391,22712.910156,1413096500,22712.910156
2014-05-05,22195.800781,22284.560547,21680.330078,21862.990234,1279262500,21862.990234
2014-04-28,22122.380859,22474.189453,22096.949219,22260.669922,1454063000,22260.669922
2014-04-22,22718.689453,22855.259766,22213.740234,22223.529297,1347736100,22223.529297
2014-04-14,22911.820312,23090.939453,22627.509766,22760.240234,1273358900,22760.240234
2014-04-07,22416.470703,23224.539062,22326.410156,23003.640625,2156236200,23003.640625
2014-03-31,22244.160156,22722.240234,22043.509766,22510.080078,1599039700,22510.080078
2014-03-24,21657.550781,22143.240234,21590.070312,22065.529297,2037558300,22065.529297
2014-03-17,21494.369141,21614.529297,21137.609375,21436.699219,1675363600,21436.699219
2014-03-10,22339.419922,22388.460938,21462.490234,21539.490234,1630809900,21539.490234
2014-03-03,22630.769531,22839.429688,22487.230469,22660.490234,1520898900,22660.490234
2014-02-24,22576.349609,22986.699219,22258.890625,22836.960938,1770558700,22836.960938
2014-02-17,22463.400391,22742.720703,22297.849609,22568.240234,1504309500,22568.240234
2014-02-10,21646.75,22412.740234,21524.810547,22298.410156,1652315000,22298.410156
2014-02-04,21561.699219,21703.689453,21197.779297,21636.849609,1927060200,21636.849609
2014-01-27,22019.099609,22222.699219,21746.230469,22035.419922,1901145400,22035.419922
2014-01-20,23048.130859,23139.650391,22435.720703,22450.060547,1812309300,22450.060547
2014-01-13,23046.410156,23263.419922,22637.550781,23133.349609,1325560600,23133.349609
2014-01-06,22732.830078,23044.970703,22567.769531,22846.25,1758197300,22846.25
2013-12-30,23353.539062,23469.330078,22782.419922,22817.279297,1177846100,22817.279297
2013-12-23,22946.550781,23283.310547,22862.890625,23243.240234,915373500,23243.240234
2013-12-16,23138.279297,23404.449219,22713.699219,22812.179688,1624327400,22812.179688
2013-12-09,23970.00,23970.00,23017.339844,23245.960938,1492971000,23245.960938
2013-12-02,23936.150391,24111.550781,23563.210938,23743.099609,1431585200,23743.099609
2013-11-25,23829.970703,24014.810547,23649.800781,23881.289062,1364442600,23881.289062
2013-11-18,23397.730469,23856.900391,23390.660156,23696.279297,2437611700,23696.279297
2013-11-11,22781.990234,23124.300781,22463.400391,23032.150391,1557546200,23032.150391
