Date,Open,High,Low,Close,Volume,Adj Close
2014-12-29,2087.629883,2093.550049,2057.939941,2058.899902,2499570000,2058.899902
2014-12-22,2069.280029,2092.699951,2069.280029,2088.77002,2391420000,2088.77002
2014-12-15,2005.030029,2077.850098,1972.560059,2070.649902,5086390000,2070.649902
2014-12-08,2074.840088,2075.780029,2002.329956,2002.329956,3992236000,2002.329956
2014-12-01,2065.780029,2079.469971,2049.570068,2075.370117,3657260000,2075.370117
2014-11-24,2065.070068,2075.76001,2064.75,2067.560059,2942725000,2067.560059
2014-11-17,2038.290039,2071.459961,2034.459961,2063.50,3400928000,2063.50
2014-11-10,2032.01001,2046.180054,2030.170044,2039.819946,3234462000,2039.819946
2014-11-03,2018.209961,2034.26001,2001.01001,2031.920044,3730468000,2031.920044
2014-10-27,1962.969971,2018.189941,1951.369995,2018.050049,3762182000,2018.050049
2014-10-20,1885.619995,1965.27002,1882.300049,1964.579956,3589572000,1964.579956
2014-10-13,1905.650024,1912.089966,1820.660034,1886.76001,4962132000,1886.76001
2014-10-06,1970.01001,1977.839966,1906.050049,1906.130005,4072602000,1906.130005
2014-09-29,1978.959961,1985.170044,1926.030029,1967.900024,3761592000,1967.900024
2014-09-22,2009.079956,2009.079956,1965.98999,1982.849976,3229072000,1982.849976
2014-09-15,1986.040039,2019.26001,1978.47998,2010.400024,3452364000,2010.400024
2014-09-08,2007.170044,2007.170044,1980.26001,1985.540039,2946522000,1985.540039
2014-09-02,2004.069946,2011.170044,1990.099976,2007.709961,2880167500,2007.709961
2014-08-25,1991.73999,2005.040039,1990.52002,2003.369995,2314342000,2003.369995
2014-08-18,1958.359985,1994.76001,1958.359985,1988.400024,2562950000,1988.400024
2014-08-11,1933.430054,1964.040039,1928.290039,1955.060059,2749490000,1955.060059
2014-08-04,1926.619995,1942.920044,1904.780029,1931.589966,3241478000,1931.589966
2014-07-28,1978.25,1984.849976,1916.369995,1925.150024,3483506000,1925.150024
2014-07-21,1976.930054,1991.390015,1965.77002,1978.339966,2842770000,1978.339966
2014-07-14,1969.859985,1983.939941,1955.589966,1978.219971,3190470000,1978.219971
2014-07-07,1984.219971,1984.219971,1952.859985,1967.569946,2938562000,1967.569946
2014-06-30,1960.790039,1985.589966,1958.219971,1985.439941,2768790000,1985.439941
2014-06-23,1962.920044,1968.170044,1944.689941,1960.959961,3196694000,1960.959961
2014-06-16,1934.839966,1963.910034,1930.910034,1962.869995,3250200000,1962.869995
2014-06-09,1948.969971,1955.550049,1925.780029,1936.160034,2772774000,1936.160034
