Date,Open,High,Low,Close,Volume,Adj Close
2011-06-27,2653.070068,2818.189941,2647.550049,2816.030029,1740666000,2816.030029
2011-06-20,2608.050049,2693.22998,2607.73999,2652.889893,2005806000,2652.889893
2011-06-13,2649.300049,2685.649902,2599.860107,2616.47998,1976544000,2616.47998
2011-06-06,2728.310059,2736.659912,2641.639893,2643.72998,1898346000,2643.72998
2011-05-31,2824.25,2835.340088,2730.629883,2732.780029,2140092500,2732.780029
2011-05-23,2761.959961,2801.149902,2739.850098,2796.860107,1822256000,2796.860107
2011-05-16,2815.899902,2828.409912,2759.290039,2803.320068,1939028000,2803.320068
2011-05-09,2828.23999,2874.610107,2819.370117,2828.469971,2010516000,2828.469971
2011-05-02,2881.280029,2887.75,2804.820068,2827.560059,2151604000,2827.560059
2011-04-25,2820.280029,2876.830078,2813.199951,2873.540039,2009800000,2873.540039
2011-04-18,2731.219971,2820.77002,2706.50,2820.159912,1912785000,2820.159912
2011-04-11,2789.48999,2792.949951,2733.679932,2764.649902,1823888000,2764.649902
2011-04-04,2796.26001,2815.550049,2771.419922,2780.419922,1822980000,2780.419922
2011-03-28,2752.330078,2802.629883,2720.189941,2789.600098,1821074000,2789.600098
2011-03-21,2675.469971,2762.550049,2660.169922,2743.060059,1798038000,2743.060059
2011-03-14,2695.659912,2715.219971,2603.50,2643.669922,2143832000,2643.669922
2011-03-07,2793.189941,2794.820068,2689.409912,2715.610107,2047470000,2715.610107
2011-02-28,2791.280029,2802.320068,2730.719971,2784.669922,2019508000,2784.669922
2011-02-22,2795.439941,2808.179932,2705.540039,2781.050049,2168590000,2781.050049
2011-02-14,2810.189941,2840.51001,2798.830078,2833.949951,2059352000,2833.949951
2011-02-07,2773.26001,2810.560059,2762.340088,2809.439941,2013232000,2809.439941
2011-01-31,2693.300049,2769.699951,2676.870117,2769.300049,2026174000,2769.300049
2011-01-24,2693.030029,2763.639893,2679.570068,2686.889893,2046104000,2686.889893
2011-01-18,2744.800049,2766.169922,2686.590088,2689.540039,2097832500,2689.540039
2011-01-10,2691.469971,2755.300049,2682.25,2755.300049,1916008000,2755.300049
2011-01-03,2676.649902,2715.959961,2663.639893,2703.169922,2013512000,2703.169922
2010-12-27,2657.090088,2673.02002,2645.379883,2652.870117,1090080000,2652.870117
2010-12-20,2651.97998,2675.26001,2634.560059,2665.600098,1559957500,2665.600098
2010-12-13,2645.350098,2651.350098,2613.149902,2642.969971,1941940000,2642.969971
2010-12-06,2591.280029,2639.409912,2584.090088,2637.540039,1789698000,2637.540039
2010-11-29,2522.23999,2593.679932,2488.610107,2591.459961,1991842000,2591.459961
2010-11-22,2509.389893,2545.409912,2483.159912,2534.560059,1500362500,2534.560059
2010-11-15,2529.02002,2534.560059,2459.790039,2518.120117,1957778000,2518.120117
2010-11-08,2570.860107,2592.939941,2506.399902,2518.209961,2141480000,2518.209961
2010-11-01,2520.449951,2582.179932,2491.459961,2578.97998,2079016000,2578.97998
2010-10-25,2491.620117,2517.50,2470.120117,2507.409912,1948190000,2507.409912
2010-10-18,2470.120117,2482.139893,2422.139893,2479.389893,1953396000,2479.389893
2010-10-11,2403.459961,2468.77002,2379.389893,2468.77002,2008542000,2468.77002
2010-10-04,2362.25,2406.669922,2332.459961,2401.909912,2011294000,2401.909912
2010-09-27,2379.72998,2400.060059,2339.50,2370.75,2085546000,2370.75
2010-09-20,2322.800049,2381.219971,2316.110107,2381.219971,2040264000,2381.219971
2010-09-13,2263.800049,2320.370117,2263.689941,2315.610107,2065110000,2315.610107
2010-09-07,2227.26001,2251.97998,2206.620117,2242.47998,1775642500,2242.47998
2010-08-30,2145.76001,2235.570068,2101.52002,2233.75,1826332000,2233.75
2010-08-23,2188.340088,2200.52002,2099.290039,2153.629883,1953218000,2153.629883
2010-08-16,2161.310059,2228.899902,2155.659912,2179.76001,1802470000,2179.76001
2010-08-09,2298.810059,2309.429932,2163.070068,2173.47998,1944670000,2173.47998
2010-08-02,2283.320068,2305.070068,2253.919922,2288.469971,1924628000,2288.469971
2010-07-26,2271.620117,2307.600098,2218.610107,2254.699951,2108278000,2254.699951
2010-07-19,2185.810059,2269.469971,2159.949951,2269.469971,2102842000,2269.469971
2010-07-12,2194.120117,2260.330078,2177.51001,2179.050049,2093242000,2179.050049
2010-07-06,2122.280029,2196.949951,2077.77002,2196.449951,1999792500,2196.449951
2010-06-28,2227.429932,2241.639893,2061.139893,2091.790039,2262956000,2091.790039
2010-06-21,2341.110107,2341.110107,2205.919922,2223.47998,2275862000,2223.47998
2010-06-14,2263.659912,2321.98999,2242.00,2309.800049,2007256000,2309.800049
2010-06-07,2226.600098,2243.600098,2139.459961,2243.600098,2268654000,2243.600098
2010-06-01,2244.790039,2307.469971,2212.300049,2219.169922,2237370000,2219.169922
2010-05-24,2220.600098,2278.370117,2140.530029,2257.040039,2549502000,2257.040039
2010-05-17,2352.77002,2374.909912,2165.790039,2229.040039,2876208000,2229.040039
2010-05-10,2365.969971,2434.290039,2323.629883,2346.850098,2560162000,2346.850098
2010-05-03,2472.320068,2503.00,2185.75,2265.639893,3454752000,2265.639893
2010-04-26,2529.850098,2535.280029,2456.629883,2461.189941,2804362000,2461.189941
2010-04-19,2477.800049,2530.149902,2451.719971,2530.149902,2482900000,2530.149902
2010-04-12,2455.399902,2517.820068,2445.26001,2481.26001,2754390000,2481.26001
2010-04-05,2409.47998,2454.120117,2403.879883,2454.050049,2396002000,2454.050049
2010-03-29,2403.77002,2423.429932,2383.77002,2402.580078,2206020000,2402.580078
2010-03-22,2360.350098,2432.25,2358.00,2395.129883,2484452000,2395.129883
2010-03-15,2361.919922,2400.090088,2345.98999,2374.409912,2333656000,2374.409912
2010-03-08,2326.25,2376.280029,2325.73999,2367.659912,2368596000,2367.659912
2010-03-01,2247.399902,2327.030029,2247.330078,2326.350098,2507644000,2326.350098
2010-02-22,2250.919922,2251.679932,2198.72998,2238.26001,2205394000,2238.26001
2010-02-16,2200.379883,2249.800049,2189.179932,2243.870117,2104965000,2243.870117
2010-02-08,2140.100098,2184.570068,2125.110107,2183.530029,2154016000,2183.530029
2010-02-01,2155.810059,2194.530029,2100.169922,2141.120117,2523690000,2141.120117
2010-01-25,2220.290039,2227.889893,2140.340088,2147.350098,2581742000,2147.350098
2010-01-19,2291.02002,2320.399902,2200.370117,2205.290039,2523150000,2205.290039
2010-01-11,2324.780029,2326.280029,2272.699951,2287.98999,2331300000,2287.98999
2010-01-04,2294.409912,2317.600098,2285.219971,2317.169922,2193604000,2317.169922
2009-12-28,2290.040039,2295.800049,2269.110107,2269.149902,1240082500,2269.149902
2009-12-21,2224.040039,2285.889893,2224.040039,2285.689941,1437145000,2285.689941
2009-12-14,2202.310059,2220.459961,2178.050049,2211.689941,2112908000,2211.689941
2009-12-07,2191.350098,2202.840088,2155.959961,2190.310059,1893558000,2190.310059
2009-11-30,2135.929932,2214.389893,2120.699951,2194.350098,2102776000,2194.350098
2009-11-23,2168.949951,2189.50,2113.98999,2138.439941,1517315000,2138.439941
2009-11-16,2177.310059,2205.320068,2137.060059,2146.040039,2030788000,2146.040039
2009-11-09,2128.459961,2179.189941,2128.149902,2167.879883,1988464000,2167.879883
2009-11-02,2047.420044,2117.620117,2024.27002,2112.439941,2145146000,2112.439941
2009-10-26,2158.810059,2183.610107,2040.209961,2045.109985,2476410000,2045.109985
2009-10-19,2162.409912,2190.639893,2130.699951,2154.469971,2270770000,2154.469971
2009-10-12,2145.629883,2173.949951,2128.389893,2156.800049,2100610000,2156.800049
2009-10-05,2056.52002,2139.649902,2049.040039,2139.280029,2218882000,2139.280029
2009-09-28,2101.919922,2141.399902,2040.72998,2048.110107,2349988000,2048.110107
2009-09-21,2121.340088,2167.699951,2085.350098,2090.919922,2510760000,2090.919922
2009-09-14,2066.149902,2140.600098,2065.800049,2132.860107,2575292000,2132.860107
2009-09-08,2034.73999,2088.929932,2023.030029,2080.899902,2325122500,2080.899902
2009-08-31,2011.140015,2034.780029,1958.040039,2018.780029,2116942000,2018.780029
2009-08-24,2026.109985,2059.47998,1993.030029,2028.77002,2100326000,2028.77002
2009-08-17,1949.22998,2021.859985,1929.640015,2020.900024,1973794000,2020.900024
2009-08-10,1991.439941,2015.26001,1962.079956,1985.52002,1981640000,1985.52002
2009-08-03,1998.349976,2015.589966,1967.680054,2000.25,2295332000,2000.25
2009-07-27,1964.619995,2009.810059,1946.949951,1978.50,2227448000,1978.50
2009-07-20,1896.98999,1979.339966,1890.00,1965.959961,2362454000,1965.959961
2009-07-13,1761.030029,1887.890015,1736.949951,1886.609985,2049830000,1886.609985
2009-07-06,1783.50,1793.420044,1727.050049,1756.030029,1998316000,1756.030029
2009-06-29,1842.089966,1861.619995,1795.949951,1796.52002,1980137500,1796.52002
2009-06-22,1809.530029,1840.97998,1753.780029,1838.219971,2567988000,1838.219971
2009-06-15,1837.939941,1838.329956,1785.339966,1827.469971,2367566000,1827.469971
2009-06-08,1836.869995,1879.920044,1818.589966,1858.800049,2187728000,1858.800049
2009-06-01,1796.089966,1865.949951,1792.800049,1849.420044,2447682000,1849.420044
2009-05-26,1677.719971,1774.329956,1677.540039,1774.329956,2217037500,1774.329956
2009-05-18,1696.819946,1767.469971,1677.77002,1692.01001,2037510000,1692.01001
2009-05-11,1713.650024,1747.969971,1664.189941,1680.140015,2319026000,1680.140015
2009-05-04,1733.709961,1773.130005,1702.540039,1739.00,2907054000,1739.00
2009-04-27,1672.869995,1753.609985,1661.400024,1719.199951,2341412000,1719.199951
2009-04-20,1641.349976,1702.869995,1598.930054,1694.290039,2630594000,1694.290039
2009-04-13,1641.609985,1682.23999,1599.109985,1673.069946,2185968000,1673.069946
2009-04-06,1602.23999,1652.540039,1559.459961,1652.540039,1964035000,1652.540039
2009-03-30,1516.790039,1623.339966,1484.97998,1621.869995,2276234000,1621.869995
2009-03-23,1491.26001,1587.00,1482.150024,1545.199951,2244004000,1545.199951
2009-03-16,1445.27002,1509.060059,1402.47998,1457.27002,2331124000,1457.27002
2009-03-09,1284.839966,1433.97998,1265.52002,1431.50,2196170000,1431.50
2009-03-02,1356.130005,1372.00,1268.540039,1293.849976,2289366000,1293.849976
2009-02-23,1452.579956,1453.660034,1372.420044,1377.839966,2271610000,1377.839966
2009-02-17,1489.119995,1492.819946,1416.959961,1441.22998,2220530000,1441.22998
2009-02-09,1590.73999,1598.50,1495.339966,1534.359985,2201040000,1534.359985
2009-02-02,1460.849976,1594.26001,1460.51001,1591.709961,2227050000,1591.709961
2009-01-26,1479.97998,1568.329956,1470.810059,1476.420044,1941690000,1476.420044
2009-01-20,1520.76001,1521.849976,1434.079956,1477.290039,2151680000,1477.290039
2009-01-12,1573.449951,1573.459961,1456.719971,1529.329956,2078416000,1529.329956
2009-01-05,1621.47998,1665.630005,1569.869995,1571.589966,1969988000,1571.589966
2008-12-29,1529.540039,1636.030029,1493.449951,1632.209961,1380012500,1632.209961
2008-12-22,1562.170044,1563.790039,1503.660034,1530.23999,1011030000,1530.23999
2008-12-15,1544.160034,1598.329956,1491.359985,1564.319946,2142796000,1564.319946
2008-12-08,1541.439941,1602.920044,1478.030029,1540.719971,2076194000,1540.719971
2008-12-01,1496.089966,1510.390015,1398.069946,1509.310059,2079836000,1509.310059
2008-11-24,1409.719971,1535.569946,1397.189941,1535.569946,1944682500,1535.569946
2008-11-17,1494.73999,1526.959961,1295.47998,1384.349976,2554516000,1384.349976
2008-11-10,1680.670044,1680.670044,1428.540039,1516.849976,2191630000,1516.849976
2008-11-03,1718.890015,1785.839966,1603.869995,1647.400024,2084750000,1647.400024
2008-10-27,1528.119995,1742.540039,1503.810059,1720.949951,2538446000,1720.949951
2008-10-20,1735.130005,1770.050049,1493.790039,1552.030029,2495802000,1552.030029
2008-10-13,1734.599976,1896.949951,1565.719971,1711.290039,2832158000,1711.290039
2008-10-06,1898.630005,1905.01001,1542.449951,1649.51001,3326106000,1649.51001
2008-09-29,2147.159912,2152.689941,1947.189941,1947.390015,2351780000,1947.390015
2008-09-22,2265.77002,2266.449951,2136.850098,2183.340088,1893808000,2183.340088
2008-09-15,2202.280029,2318.429932,2070.219971,2273.899902,3350596000,2273.899902
2008-09-08,2296.179932,2303.889893,2191.530029,2261.27002,2330102000,2261.27002
2008-09-02,2402.110107,2413.110107,2216.98999,2255.879883,2166517500,2255.879883
2008-08-25,2399.72998,2412.840088,2345.790039,2367.52002,1661262000,2367.52002
2008-08-18,2456.959961,2456.959961,2360.389893,2414.709961,1604740000,2414.709961
